280	الفصل الثاني والثلاثون في اللقب بأمير المؤمنين وانه من سمات الخلافة وهو محدث منذ عهد الخلفاء
285	الفصل الثالث والثلاثون في شرح اسم البابا والبطرك في الملة النصرانية واسم الكوهن عند اليهود
290	الفصل الرابع والثلاثون في مراتب الملك والسلطان والقابها
292	الوزارة:
297	الحجابة:
300	ديوان الأعمال والجبايات
303	ديوان الرسائل والكتابة
309	الشرطة:
310	قيادة الأساطيل:
316	الفصل الخامس والثلاثون في التفاوت بين مراتب السيف والقلم في الدول
317	الفصل السادس والثلاثون في شارات الملك والسلطان الخاصة به
317	الآلة:
320	السرير:
320	السكة:
322	مقدار الدرهم والدينار الشرعيين
324	الخاتم
327	الطراز:
328	الفساطيط والسياج
330	المقصورة للصلاة والدعاء في الخطبة
332	الفصل السابع والثلاثون في الحروب ومذاهب الأمم وترتيبها
342	الفصل الثامن والثلاثون في الجباية وسبب قلتها وكثرتها
343	الفصل التاسع والثلاثون في ضرب المكوس أواخر الدولة
344	الفصل الأربعون في أن التجارة من السلطان مضرة بالرعايا ومفسدة للجباية
347	الفصل الحادي والأربعون في أن ثروة السلطان وحاشيته إنما تكون في وسط الدولة
349	فصل:
351	الفصل الثاني والأربعون في أن نقص العطاء من السلطان نقص في الجباية
351	الفصل الثالث والأربعون في أن الظلم مؤذن بخراب العمران
355	فصل:
355	الاحتكار:
356	الفصل الرابع والأربعون في أن الحجاب كيف يقع في الدول وفي أنه يعظم عند الهرم
358	الفصل الخامس والأربعون في انقسام الدولة الواحدة بدولتين
360	الفصل السادس والأربعون في أن الهرم إذا نزل بالدولة لا يرتفع
361	الفصل السابع والأربعون في كيفية طروق الخلل للدولة
365	الفصل الثامن والأربعين فصل في اتساع الدولة أولا إلى نهايته ثم تضايقه طورا بعد طور إلى فناء الدولة واضمحلالها [١]
369	الفصل التاسع والأربعون في حدوث الدولة وتجددها كيف يقع
370	الفصل الخمسون في ان الدولة المستجدة إنما تستولي على الدولة المستقرة بالمطاولة لا بالمناجزة
373	الفصل الحادي والخمسون في وفور العمران اخر الدولة وما يقع فيها من كثرة الموتان والمجاعات
375	الفصل الثاني والخمسون في أن العمران البشري لا بد له من سياسة ينتظم بها أمره
386	الفصل الثالث والخمسون في أمر الفاطمي وما يذهب إليه الناس في شأنه وكشف الغطاء عن ذلك
409	الفصل الرابع والخمسون في ابتداء الدول والأمم وفي الكلام على الملاحم والكشف عن مسمى الجفر
424	الباب الرابع من الكتاب الأول في البلدان والأمصار وسائر العمران وما يعرض في ذلك من الأحوال وفيه سوابق ولواحق
424	الفصل الأول في أن الدول من المدن والأمصار وأنها إنما توجد ثانية عن الملك
426	الفصل الثاني في أن الملك يدعو إلى نزول الأمصار
427	الفصل الثالث في أن المدن العظيمة والهياكل المرتفعة إنما يشيدها الملك الكثير
429	الفصل الرابع في أن الهياكل العظيمة جدا لا تستقل ببنائها الدولة الواحدة
430	الفصل الخامس فيما تجب مراعاته في أوضاع المدن وما يحدث إذا غفل عن المراعاة
433	الفصل السادس في المساجد والبيوت العظيمة في العالم
444	الفصل السابع في أن المدن والأمصار بإفريقية والمغرب قليلة
445	الفصل الثامن في أن المباني والمصانع في الملة الإسلامية قليلة بالنسبة إلى قدرتها وإلى من كان قبلها من الدول
446	الفصل التاسع في أن المباني التي كانت تختطها العرب يسرع إليها الخراب إلا في الأقل
447	الفصل العاشر في مبادي الخراب في الأمصار
448	الفصل الحادي عشر في ان تفاضل الأمصار والمدن في كثرة الرزق لأهلها ونفاق الأسواق إنما هو في تفاضل عمرانها في الكثرة والقلة
451	الفصل الثاني عشر في أسعار المدن
454	الفصل الثالث عشر في قصور أهل البادية عن سكنى المصر الكثير العمران
455	الفصل الرابع عشر في أن الأقطار في اختلاف أحوالها بالرفه والفقر مثل الأمصار
457	الفصل الخامس عشر في تأثل العقار والضياع في الأمصار وحال فوائدها ومستغلاتها
458	الفصل السادس عشر في حاجات المتمولين من أهل الأمصار إلى الجاه والمدافعة
459	الفصل السابع عشر في أن الحضارة في الأمصار من قبل الدول وأنها ترسخ باتصال الدولة ورسوخها
463	الفصل الثامن عشر في أن الحضارة غاية العمران ونهاية لعمره وانها مؤذنة بفساده
467	الفصل التاسع عشر في أن الأمصار التي تكون كراسي للملك تخرب بخراب الدولة وانقراضها
470	الفصل العشرون في اختصاص بعض الأمصار ببعض الصنائع دون بعض
470	الفصل الحادي والعشرون في وجود العصبية في الأمصار وتغلب بعضهم على بعض
472	الفصل الثاني والعشرون في لغات أهل الأمصار
474	الباب الخامس من الكتاب الأول في المعاش ووجوبه من الكسب والصنائع وما يعرض في ذلك كله من الأحوال وفيه مسائل
474	الفصل الأول في حقيقة الرزق والكسب وشرحهما وان الكسب هو قيمة الأعمال البشرية
477	الفصل الثاني في وجوه المعاش وأصنافه ومذاهبه
478	الفصل الثالث في أن الخدمة ليست من الطبيعي
479	الفصل الرابع في ابتغاء الأموال من الدفائن والكنوز ليس بمعاش طبيعي
485	الفصل الخامس في أن الجاه مفيد للمال
486	الفصل السادس في أن السعادة والكسب إنما يحصل غالبا لأهل الخضوع والتملق وان هذا الخلق من أسباب السعادة
490	الفصل السابع في أن القائمين بأمور الدين من القضاء والفتيا والتدريس والإمامة والخطابة والأذان ونحو ذلك لا تعظم ثروتهم في الغالب
491	الفصل الثامن في أن الفلاحة من معاش المتضعين وأهل العافية من البدو
492	الفصل التاسع في معنى التجارة ومذاهبها وأصنافها
493	الفصل العاشر في أي أصناف الناس يحترف بالتجارة وأيهم ينبغي له اجتناب حرفها
494	الفصل الحادي عشر في أن خلق التجار نازلة عن خلق الأشراف والملوك
494	الفصل الثاني عشر في نقل التاجر للسلع
495	الفصل الثالث عشر في الاحتكار
496	الفصل الرابع عشر في أن رخص الأسعار مضر بالمحترفين بالرخص
498	الفصل الخامس عشر في أن خلق التجارة نازلة عن خلق الرؤساء وبعيدة من المروءة
499	الفصل السادس عشر في أن الصنائع لا بد لها من العلم [٢]
500	الفصل السابع عشر في أن الصنائع إنما تكمل بكمال العمران الحضري وكثرته
501	الفصل الثامن عشر في أن رسوخ الصنائع في الأمصار إنما هو برسوخ الحضارة وطول أمده
503	الفصل التاسع عشر في أن الصنائع إنما تستجاد وتكثر إذا كثر طالبها
504	الفصل العشرون في أن الأمصار إذا قاربت الخراب انتقضت منها الصنائع
504	الفصل الحادي والعشرون في أن العرب أبعد الناس عن الصنائع
505	الفصل الثاني والعشرون فيمن حصلت له ملكة في صناعة فقل أن يجيد بعد في ملكة أخرى
506	الفصل الثالث والعشرون في الإشارة إلى أمهات الصنائع
507	الفصل الرابع والعشرون في صناعة الفلاحة
507	الفصل الخامس والعشرون في صناعة البناء
512	الفصل السادس والعشرون في صناعة النجارة
514	الفصل السابع والعشرون في صناعة الحياكة والخياطة
515	الفصل الثامن والعشرون في صناعة التوليد
518	الفصل التاسع والعشرون في صناعة الطب وانها محتاج إليها في الحواضر والأمصار دون البادية
522	الفصل الثلاثون في أن الخط والكتابة من عداد الصنائع الإنسانية
530	الفصل الحادي والثلاثون في صناعة الوراقة
532	الفصل الثاني والثلاثون في صناعة الغناء
539	الفصل الثالث والثلاثون في أن الصنائع تكسب صاحبها عقلا وخصوصا الكتابة والحساب
540	الباب السادس من الكتاب الأول في العلوم وأصنافها والتعليم وطرقه وسائر وجوهه وما يعرض في ذلك كله من الأحوال وفيه مقدمة ولواحق
540	فالمقدمة في الفكر الإنساني،
540	الفصل الأول في أن العلم والتعليم طبيعي في العمران البشري
541	الفصل الثاني في أن التعليم للعلم من جملة الصنائع
546	الفصل الثالث في ان العلوم إنما تكثر حيث يكثر العمران وتعظم الحضارة
547	الفصل الرابع في أصناف العلوم الواقعة في العمران لهذا العهد
549	الفصل الخامس في علوم القرآن من التفسير والقراءات
551	وأما التفسير.
554	الفصل السادس في علوم الحديث
561	الفصل السابع في علم الفقه وما يتبعه من الفرائض
569	الفصل الثامن في علم الفرائض
571	الفصل التاسع في أصول الفقه وما يتعلق به من الجدل والخلافيات
575	وأما الخلافات.
576	وأما الجدال
578	الفصل العاشر في علم الكلام
590	الفصل الحادي عشر في أن عالم الحوادث الفعلية إنما يتم بالفكر
592	الفصل الثاني عشر في العقل التجريبي وكيفية حدوثه [١]
593	الفصل الثالث عشر في علوم البشر وعلوم الملائكة
595	الفصل الرابع عشر في علوم الأنبياء عليهم الصلاة والسلام
597	الفصل الخامس عشر في أن الإنسان جاهل بالذات عالم بالكسب
598	الفصل السادس عشر في كشف الغطاء عن المتشابه من الكتاب والسنة وما حدث لأجل ذلك من طوائف السنية والمبتدعة في الاعتقادات
609	الفصل السابع عشر في علم التصوف
619	تذييل:
623	الفصل الثامن عشر في علم تعبير الرؤيا
627	الفصل التاسع عشر في العلوم العقلية وأصنافها
632	الفصل العشرون في العلوم العددية
633	ومن فروع علم العدد صناعة الحساب.
634	ومن فروعه الجبر والمقابلة.
635	ومن فروعه أيضا المعاملات.
635	ومن فروعه أيضا الفرائض.
637	الفصل الحادي والعشرون في العلوم الهندسية
638	ومن فروع هذا الفن الهندسة المخصوصة بالأشكال الكروية والمخروطات.
638	ومن فروع الهندسة المساحة
638	المناظرة من فروع الهندسة
639	الفصل الثاني والعشرون في علم الهيئة
640	ومن فروعه علم الأزياج [١] .
642	الفصل الثالث والعشرون في علم المنطق
647	الفصل الرابع والعشرون في الطبيعيات
648	الفصل الخامس والعشرون في علم الطب
650	الفصل السادس والعشرون في الفلاحة
651	الفصل السابع والعشرون في علم الإلهيات
653	الفصل الثامن والعشرون في علوم السحر والطلسمات
662	الفصل التاسع والعشرون علم أسرار الحروف
669	الكلام على استخراج نسبة الأوزان وكيفياتها ومقادير المقابل منها وقوة الدرجة المتميزة بالنسبة إلى موضع المعلق من امتزاج طبائع وعلم طب أو صناعة الكيميا
669	الطب الروحاني
669	مطاريح الشعاعات في مواليد الملوك وبنيهم
670	الانفعال الروحاني والانقياد الرباني
672	مقامات المحبة وميل النفوس والمجاهدة والطاعة والعبادة وحب وتعشق وفناء الفناء وتوجه ومراقبة وخلة وأئمة
672	فصل في المقامات للنهاية
673	الوصية والتختم والإيمان والإسلام والتحريم والاهلية
674	كيفية العمل في استخراج أجوبة المسائل من زايرجة العالم بحول الله منقولا عمن لقيناه من القائمين عليها
685	٢ - فصل في الاطلاع على الأسرار الخفية من جهة الارتباطات الحرفية
690	فصل في الاستدلال على ما في الضمائر الخفية بالقوانين الحرفية
693	الفصل الثلاثون في علم الكيمياء
705	الفصل الحادي والثلاثون في إبطال الفلسفة وفساد منتحلها
712	الفصل الثاني والثلاثون في إبطال صناعة النجوم وضعف مداركها وفساد غايتها
717	الفصل الثالث والثلاثون في انكار ثمرة الكيميا واستحالة وجودها وما ينشأ من المفاسد عن انتحالها
725	الفصل الرابع والثلاثون في أن كثرة التآليف في العلوم عائقة عن التحصيل
727	الفصل الخامس والثلاثون في المقاصد التي ينبغي اعتمادها بالتأليف والغاء ما سواها
731	الفصل السادس والثلاثون في أن كثرة الاختصارات المؤلفة في العلوم مخلة بالتعليم
732	الفصل السابع والثلاثون في وجه الصواب في تعليم العلوم وطريق إفادته
736	الفصل الثامن والثلاثون في أن العلوم الإلهية لا توسع فيها الأنظار ولا تفرع المسائل
738	الفصل التاسع والثلاثون في تعليم الولدان واختلاف مذاهب الأمصار الإسلامية في طرقه
741	الفصل الأربعون في أن الشدة على المتعلمين مضرة بهم
742	الفصل الحادي والأربعون في أن الرحلة في طلب العلوم ولقاء المشيخة مزيد كمال في التعلم
743	الفصل الثاني والأربعون في أن العلماء من بين البشر أبعد عن السياسة ومذاهبها
745	الفصل الثالث والأربعون في أن حملة العلم في الإسلام أكثرهم العجم
748	الفصل الرابع والأربعون في أن العجمة إذا سبقت إلى اللسان قصرت بصاحبها في تحصيل العلوم عن أهل اللسان العربي
751	الفصل الخامس والأربعون في علوم اللسان العربي
751	علم النحو
754	علم اللغة
757	علم البيان
761	علم الأدب
762	الفصل السادس والأربعون في أن اللغة ملكة صناعية
764	الفصل السابع والأربعون في أن لغة العرب لهذا العهد مستقلة مغايرة للغة مضر وحمير
768	الفصل الثامن والأربعون في أن لغة أهل الحضر والأمصار لغة قائمة بنفسها للغة مضر
769	الفصل التاسع والأربعون في تعليم اللسان المضري
770	الفصل الخمسون في أن ملكة هذا اللسان غير صناعة العربية ومستغنية عنها في التعليم
773	الفصل الواحد والخمسون في تفسير الذوق في مصطلح أهل البيان وتحقيق معناه وبيان أنه لا يحصل للمستعربين من العجم
776	الفصل الثاني والخمسون في أن أهل الأمصار على الإطلاق قاصرون في تحصيل هذه الملكة اللسانية التي تستفاد بالتعليم ومن كان منهم أبعد عن اللسان العربي كان حصولها له أصعب وأعسر
779	الفصل الثالث والخمسون في انقسام الكلام إلى فني النظم والنثر
781	الفصل الرابع والخمسون في أنه لا تتفق الإجادة في فني المنظوم والمنثور معا إلا للأقل
782	الفصل الخامس والخمسون في صناعة الشعر ووجه تعلمه
792	الفصل السادس والخمسون في أن صناعة النظم والنثر إنما هي في الألفاظ لا في المعاني
794	الفصل السابع والخمسون في أن حصول هذه الملكة بكثرة الحفظ وجودتها بجودة المحفوظ
797	الفصل الثامن والخمسون في بيان المطبوع من الكلام والمصنوع وكيف جودة المصنوع أو قصوره
801	الفصل التاسع والخمسون في ترفع أهل المراتب عن انتحال الشعر
803	الفصل الستون في أشعار العرب وأهل الأمصار لهذا العهد
815	(الموشحات والأزجال للأندلس)
835	الموشحات والأزجال في المشرق
838	خاتمة
839	المجلد الثاني
839	الكتاب الثاني ويشتمل: أخبار العرب وأجيالهم ودولهم منذ مبدإ الخليقة إلى هذا العهد
839	المقدمة الاولى في أمم العالم واختلاف أجيالهم والكلام على الجملة في أنسابهم
849	المقدمة الثانية في كيفية وضع الأنساب في كتابنا لأهل الدول وغيرهم
849	القول في أجيال العرب وأوليتها واختلاف طبقاتهم وتعاقبها وأنساب كل طبقة منها
852	برنامج بما تضمنه الكتاب من الدول في هذه الطبقات الأربع على ترتيبها والدول المعاصرين من العجم في كل طبقة منها
854	الطبقة الاولى من العرب وهم العرب العاربة وذكر نسبهم والإمام بملكهم ودولهم على الجملة
865	الخبر عن إبراهيم أبي الأنبياء عليهم السلام ونسبه إلى فالغ بن عابر وذكر أولاده صلوات الله عليهم وأحوالهم
880	الطبقة الثانية من العرب وهم العرب المستعربة وذكر أنسابهم وأيامهم وملوكهم والإلمام ببعض الدول التي كانت على عهدهم
884	الخبر عن ملوك التبابعة من حمير وأوليتهم باليمن ومصاير أمورهم
896	ملك الحبشة اليمن
898	غزو الحبشة الكعبة
900	قصة سيف بن ذي يزن وملك الفرس على اليمن
904	الخبر عن ملوك بابل من النبط والسريانيين وملوك الموصل ونينوى من الجرامقة
909	الخبر عن القبط وأولية ملكهم ودولهم وتصاريف أحوالهم والإلمام بنسبهم
915	الخبر عن بني إسرائيل وما كان لهم من النبوة والملك وتغلبهم على الأرض المقدسة بالشام وكيف تجددت دولتهم بعد الانقراض وما اكتنف ذلك من الأحوال
924	الخبر عن حكام بني إسرائيل بعد يوشع إلى أن صار أمرهم إلى الملك وملك عليهم طالوت
931	الخبر عن ملوك بني إسرائيل بعد الحكام ثم افتراق أمرهم والخبر عن دولة بني سليمان بن داود على السبطين يهوذا وبنيامين بالقدس إلى انقراضها
937	الخبر عن افتراق بنى إسرائيل منهم ببيت المقدس على سبط يهوذا وبنيامين إلى انقراضه
949	الخبر عن دولة الأسباط العشرة وملوكهم إلى حين انقراض أمرهم
954	الخبر عن عمارة بيت المقدس بعد الخراب الأول وما كان لبني إسرائيل فيها من الملك في الدولتين لبني حشمناي وبني هيردوس إلى حين الخراب الثاني والجلوة الكبرى
964	ابتداء أمر انظفتر [١] أبو هيردوس
972	انقراض ملك بني حشمناي وابتداء ملك هيردوس وبنيه
985	الخبر عن شأن عيسى بن مريم صلوات الله عليه في ولادته وبعثته ورفعه من الأرض والإلمام بشأن الحواريين بعده وكتبهم الأناجيل الأربعة وديانة النصارى بملته واجتماع الاقسة على تدوين شريعته
998	الخبر عن الفرس وذكر أيامهم ودولهم وتسمية ملوكهم وكيف كان مصير أمرهم إلى تمامه وانقراضه
1000	الطبقة الاولى من الفرس وذكر ملوكهم وما صار اليه في الخليقة أحوالهم
1004	الطبقة الثانية من الفرس وهم الكينية وذكر ملوكهم وأيامهم إلى حين انقراضهم
1013	الطبقة الثالثة من الفرس وهم الأشكانية ملوك الطوائف وذكر دولهم ومصاير أمورهم إلى نهايتها
1015	الطبقة الرابعة من الفرس وهم الساسانية والخبر عن ملوكهم الأكاسرة إلى حين الفتح الإسلامي
1033	الخبر عن دولة يونان والروم وأنسابهم ومصايرهم
1035	الخبر عن دولة يونان والإسكندر منهم وما كان لهم من الملك والسلطان إلى انقراض أمرهم
1045	الخبر عن اللطينيين وهم الكيتم المعرفون بالروم من أمم يونان وأشياعهم وشعوبهم وما كان لهم من الملك والغلب وذكر الدولة التي فيهم للقياصرة وأولية ذلك ومصايره
1047	الخبر عن فتنة الكيتم مع أهل إفريقية وتخريب قرطاجنة ثم بناؤها على الكيتم وهم اللطينيون
1048	الخبر عن ملوك القياصرة من الكيتم وهم اللطينيون ومبدإ أمورهم ومصاير أحوالهم
1063	الخبر عن القياصرة المتنصرة من اللطينيين وهم الكيتم واستفعال ملكهم بقسطنطينية ثم بالشام بعدها إلى حين الفتح الإسلامي ثم بعد إلى انقراض أمرهم
1079	الخبر عن ملوك القياصرة من لدن هرقل والدولة الإسلامية إلى حين انقراض أمرهم وتلاشي أحوالهم
1093	الخبر عن القوط وما كان لهم من الملك بالأندلس إلى حين الفتح الإسلامي وأولية ذلك ومصايره
1096	الطبقة الثالثة من العرب وهم العرب التابعة للعرب وذكر افاريقهم وأنسابهم وممالكهم وما كان لهم من الدول على اختلافها والبادية والرحالة منهم وملكها
1102	الخبر عن أنساب العرب من هذه الطبقة الثالثة واحدة واحدة وذكر مواطنهم ومن كان له الملك منهم
1103	الخبر عن حمير من القحطانية وبطونها وتفرع شعوبها
1107	الخبر عن قضاعة وبطونها والإلمام ببعض الملك الذي كان فيها
1111	الخبر عن بطون كهلان من القحطانية وشعوبهم واتصال بعضها مع بعض وانقضائها
1118	الخبر عن ملوك الحيرة من آل المنذر من هذه الطبقة وكيف انساق الملك اليهم ممن قبلهم وكيف صار إلى طيئ من بعدهم
1134	ملوك كندة الخبر عن ملوك كندة من هذه الطبقة ومبدإ أمرهم وتصاريف أحوالهم
1139	الخبر عن أبناء جفنة ملوك غسان بالشام من هذه الطبقة وأوليتهم ودولهم وكيف انساق الملك اليهم ممن قبلهم
1145	الخبر عن الأوس والخزرج أبناء قيلة من هذه الطبقة ملوك يثرب دار الهجرة وذكر أوليتهم والإلمام بشأن نصرتهم وكيف انقراض أمرهم
1157	الخبر عن بني عدنان وأنسابهم وشعوبهم وما كان لهم من الدول والملك في الإسلام وأولية ذلك ومصايره
1192	الخبر عن قريش من هذه الطبقة وملكهم بمكة وأولية أمرهم وكيف صار الملك اليهم فيها ممن قبلهم من الأمم السابقة
1201	أمر النبوة والهجرة في هذه الطبقة الثالثة وما كان من اجتماع العرب على الإسلام بعد الاباية والحرب
1204	المولد الكريم وبدء الوحي
1206	بدء الوحي
1209	هجرة الحبشة
1215	العقبة الثانية
1218	الهجرة
1221	الغزوات
1221	الأبواء:
1221	بواط:
1222	البعوث:
1223	غزوة بدر الثانية:
1227	غزوة الكدر:
1228	غزوة السويق:
1228	ذي أمر:
1228	نجران:
1228	قتل كعب بن الأشرف:
1229	غزوة بني قينقاع:
1230	سرية زيد بن حارثة إلى قردة:
1230	قتل ابن أبي الحقيق:
1231	غزوة أحد
1234	غزوة حمراء الأسد:
1234	بعث الرجيع:
1235	غزوة بئر معونة:
1236	غزوة بني النضير:
1237	غزوة ذات الرقاع:
1237	غزوة بدر الصغرى الموعد:
1237	غزوة دومة الجندل:
1237	غزوة الخندق
1240	غزوة بني قريظة
1242	غزوة الغابة وذي قرد
1242	غزاة بني المصطلق:
1244	عمرة الحديبية
1246	إرسال الرسل إلى الملوك
1250	غزوة خيبر
